name,tempmax,tempmin,feelslikemax,feelslikemin,humidity,precip,precipprob,precipcover,windspeed,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,description,day,month,year,sunset_time,sunrise_time,avg_temp,avg_feelsliketemp,dew_point,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",season
"Port of Spain, Trinidad, Trinidad And Tobago",33.0,14.444444444444445,39.22222222222222,14.444444444444445,81.5,0.0,0,0.0,16.1,62.4,7.0,192.0,16.6,7.0,0.36,Partly cloudy throughout the day.,6,11,2011,17:40:44,05:58:26,27.944444444444443,31.166666666666668,24.555555555555557,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,25.0,36.166666666666664,25.0,87.3,6.5024,100,12.5,13.9,71.7,6.6,123.1,10.7,5.0,0.39,Partly cloudy throughout the day with rain.,7,11,2011,17:40:33,05:58:43,26.77777777777778,29.0,24.499999999999996,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.0,24.0,39.22222222222222,24.0,82.1,0.0,0,0.0,17.2,79.7,7.3,169.2,14.7,6.0,0.43,Partly cloudy throughout the day.,8,11,2011,17:40:23,05:59:01,27.5,29.944444444444443,23.88888888888889,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.88888888888889,39.111111111111114,24.88888888888889,86.3,0.0,0,0.0,18.3,79.1,6.6,128.0,10.9,4.0,0.46,Partly cloudy throughout the day.,9,11,2011,17:40:14,05:59:20,27.38888888888889,30.166666666666668,24.777777777777775,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.88888888888889,39.166666666666664,24.88888888888889,84.3,0.0,0,0.0,17.2,75.0,6.7,74.2,6.4,3.0,0.5,Partly cloudy throughout the day.,10,11,2011,17:40:06,05:59:39,27.444444444444446,30.38888888888889,24.444444444444443,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.0,25.0,39.22222222222222,25.0,81.8,1.2953999999999999,100,4.17,18.3,75.7,6.7,138.9,12.0,5.0,0.53,Partly cloudy throughout the day with morning rain.,11,11,2011,17:39:59,05:59:59,28.111111111111107,31.22222222222222,24.444444444444443,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.0,36.77777777777778,24.0,84.5,3.302,100,12.5,10.3,87.9,6.8,94.7,8.3,3.0,0.56,Partly cloudy throughout the day with rain.,12,11,2011,17:39:53,06:00:20,26.833333333333332,28.61111111111111,23.77777777777778,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.88888888888889,36.55555555555556,24.88888888888889,85.5,0.508,100,4.17,20.8,85.9,7.7,109.6,9.4,5.0,0.6,Partly cloudy throughout the day with late afternoon rain.,13,11,2011,17:39:48,06:00:41,26.722222222222218,28.444444444444443,24.0,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.0,23.88888888888889,33.55555555555556,23.88888888888889,88.5,8.6106,100,4.17,11.4,85.2,6.6,97.7,8.5,3.0,0.63,Partly cloudy throughout the day with morning rain.,14,11,2011,17:39:44,06:01:03,25.833333333333332,26.888888888888893,23.72222222222222,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.833333333333332,22.88888888888889,36.666666666666664,22.88888888888889,84.8,0.3048,100,4.17,13.9,68.4,7.1,202.9,17.3,7.0,0.67,Partly cloudy throughout the day with morning rain.,15,11,2011,17:39:41,06:01:25,26.722222222222218,28.72222222222222,24.166666666666668,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.0,23.000000000000004,38.05555555555556,23.000000000000004,81.7,0.508,100,4.17,19.5,78.6,7.2,210.1,18.2,8.0,0.7,Partly cloudy throughout the day with late afternoon rain.,16,11,2011,17:39:39,06:01:48,27.11111111111111,28.944444444444443,23.333333333333332,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,23.77777777777778,36.166666666666664,23.77777777777778,87.2,12.420599999999999,100,8.33,18.3,83.7,6.8,90.3,7.8,3.0,0.74,Partly cloudy throughout the day with rain in the morning and afternoon.,17,11,2011,17:39:39,06:02:12,25.833333333333332,27.11111111111111,23.5,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,22.88888888888889,37.888888888888886,22.88888888888889,83.2,0.0,0,0.0,11.4,89.2,7.5,177.2,15.3,7.0,0.75,Partly cloudy throughout the day.,18,11,2011,17:39:39,06:02:36,26.555555555555557,28.61111111111111,23.22222222222222,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.77777777777778,23.000000000000004,36.611111111111114,23.000000000000004,86.3,7.112,100,4.17,18.3,80.7,7.4,178.5,15.4,6.0,0.81,Partly cloudy throughout the day with afternoon rain.,19,11,2011,17:39:41,06:03:01,25.666666666666668,26.722222222222218,23.055555555555557,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,22.83333333333333,37.77777777777778,22.83333333333333,80.4,0.6096,100,25.0,12.8,54.0,8.3,249.8,21.7,9.0,0.84,Partly cloudy throughout the day with rain clearing later.,20,11,2011,17:39:44,06:03:26,27.055555555555557,28.88888888888889,23.166666666666668,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,23.000000000000004,37.888888888888886,23.000000000000004,81.4,0.1016,100,4.17,12.8,67.8,7.0,190.0,16.4,7.0,0.88,Partly cloudy throughout the day with early morning rain.,21,11,2011,17:39:47,06:03:52,26.888888888888893,28.555555555555557,23.166666666666668,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.05555555555556,23.88888888888889,38.166666666666664,23.88888888888889,80.3,0.3048,100,4.17,15.0,71.4,7.3,148.1,12.7,5.0,0.91,Partly cloudy throughout the day with morning rain.,22,11,2011,17:39:52,06:04:19,27.38888888888889,29.666666666666668,23.444444444444443,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.0,24.0,33.55555555555556,24.0,90.0,2.0065999999999997,100,4.17,11.4,87.3,6.7,81.1,6.9,3.0,0.94,Partly cloudy throughout the day with afternoon rain.,23,11,2011,17:39:58,06:04:46,25.888888888888886,26.888888888888893,24.055555555555557,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",28.000000000000004,24.0,32.666666666666664,24.0,92.5,7.899399999999999,100,4.17,11.4,89.3,6.5,77.4,6.6,3.0,0.98,Partly cloudy throughout the day with afternoon rain.,24,11,2011,17:40:05,06:05:13,25.555555555555557,26.444444444444443,24.222222222222218,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,23.000000000000004,36.55555555555556,23.000000000000004,86.4,0.0,0,0.0,12.8,88.9,6.7,179.1,15.5,6.0,0.0,Partly cloudy throughout the day.,25,11,2011,17:40:13,06:05:41,26.444444444444443,28.555555555555557,23.833333333333336,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.0,23.000000000000004,39.22222222222222,23.000000000000004,82.2,0.9905999999999999,100,4.17,10.3,57.1,7.5,187.4,16.2,7.0,0.05,Partly cloudy throughout the day with morning rain.,26,11,2011,17:40:22,06:06:10,27.277777777777775,29.61111111111111,23.666666666666664,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.055555555555557,24.0,36.333333333333336,24.0,87.9,20.0914,100,4.17,13.9,62.2,7.1,142.8,12.4,5.0,0.08,Partly cloudy throughout the day with afternoon rain.,27,11,2011,17:40:33,06:06:39,26.444444444444443,28.444444444444443,24.222222222222218,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.0,37.888888888888886,24.0,83.3,0.6096,100,4.17,11.4,70.2,7.1,87.3,7.5,3.0,0.11,Partly cloudy throughout the day with afternoon rain.,28,11,2011,17:40:44,06:07:08,27.61111111111111,30.833333333333332,24.333333333333332,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,25.0,36.166666666666664,25.0,86.8,6.400799999999999,100,8.33,13.9,85.7,6.7,87.3,7.5,3.0,0.14,Partly cloudy throughout the day with rain in the morning and afternoon.,29,11,2011,17:40:56,06:07:38,27.11111111111111,29.77777777777778,24.66666666666667,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.055555555555557,24.0,33.72222222222222,24.0,88.8,1.3208,100,12.5,17.2,87.9,6.7,106.2,9.1,4.0,0.18,Partly cloudy throughout the day with rain in the morning and afternoon.,30,11,2011,17:41:09,06:08:08,26.166666666666664,27.722222222222225,24.111111111111114,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.666666666666664,23.000000000000004,39.888888888888886,23.000000000000004,82.4,0.0,0,0.0,13.9,75.9,7.0,139.5,12.3,5.0,0.21,Partly cloudy throughout the day.,1,12,2011,17:41:23,06:08:38,27.22222222222222,29.666666666666668,23.666666666666664,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.0,37.72222222222222,24.0,90.4,9.6266,100,12.5,11.4,76.0,6.6,122.1,10.9,4.0,0.25,Partly cloudy throughout the day with rain.,2,12,2011,17:41:39,06:09:09,25.833333333333332,26.888888888888893,24.055555555555557,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",27.11111111111111,23.000000000000004,30.27777777777778,23.000000000000004,94.2,30.5054,100,8.33,8.1,89.6,6.1,96.1,8.1,4.0,0.27,Partly cloudy throughout the day with rain in the morning and afternoon.,3,12,2011,17:41:55,06:09:40,25.055555555555554,25.611111111111107,24.055555555555557,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.0,36.55555555555556,24.0,82.7,15.798799999999998,100,4.17,13.9,73.7,6.7,184.1,15.8,6.0,0.31,Partly cloudy throughout the day with morning rain.,4,12,2011,17:42:12,06:10:11,26.999999999999996,29.0,23.555555555555557,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,23.000000000000004,37.72222222222222,23.000000000000004,83.7,0.0,0,0.0,13.9,60.5,6.7,177.5,15.4,6.0,0.34,Partly cloudy throughout the day.,5,12,2011,17:42:30,06:10:42,26.5,28.388888888888886,23.277777777777782,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.0,23.000000000000004,38.05555555555556,23.000000000000004,79.6,0.0,0,0.0,13.9,69.8,6.9,221.7,19.1,8.0,0.37,Partly cloudy throughout the day.,6,12,2011,17:42:49,06:11:14,27.333333333333332,29.666666666666668,23.166666666666668,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.0,24.0,33.55555555555556,24.0,89.2,17.779999999999998,100,8.33,17.2,83.4,5.8,128.1,11.0,5.0,0.4,Partly cloudy throughout the day with rain in the morning and afternoon.,7,12,2011,17:43:08,06:11:45,25.11111111111111,25.611111111111107,23.166666666666668,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.000000000000004,37.888888888888886,23.000000000000004,83.0,0.0,0,0.0,12.8,76.7,6.7,116.2,10.1,4.0,0.44,Partly cloudy throughout the day.,8,12,2011,17:43:29,06:12:17,26.77777777777778,28.833333333333332,23.444444444444443,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,22.11111111111111,36.55555555555556,22.11111111111111,84.7,0.2032,100,8.33,15.0,65.2,7.0,152.5,13.3,5.0,0.47,Partly cloudy throughout the day with rain clearing later.,9,12,2011,17:43:51,06:12:49,26.055555555555557,27.666666666666668,23.111111111111107,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.833333333333336,37.888888888888886,23.833333333333336,83.6,1.4986,100,4.17,11.4,72.0,7.2,217.8,18.8,8.0,0.5,Partly cloudy throughout the day with morning rain.,10,12,2011,17:44:13,06:13:21,26.999999999999996,29.166666666666668,23.77777777777778,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.0,24.0,39.22222222222222,24.0,82.1,1.4986,100,4.17,17.2,73.7,7.3,182.8,15.9,7.0,0.54,Partly cloudy throughout the day with morning rain.,11,12,2011,17:44:36,06:13:53,27.333333333333332,29.555555555555557,23.72222222222222,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.0,24.777777777777775,40.111111111111114,24.777777777777775,79.6,0.0,0,0.0,15.0,69.9,7.3,163.8,14.2,6.0,0.57,Partly cloudy throughout the day.,12,12,2011,17:45:00,06:14:25,27.944444444444443,30.61111111111111,23.77777777777778,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",34.0,24.111111111111114,40.55555555555556,24.111111111111114,80.5,2.9972,100,4.17,17.2,68.0,6.9,129.4,11.3,5.0,0.61,Partly cloudy throughout the day with afternoon rain.,13,12,2011,17:45:24,06:14:57,27.61111111111111,30.055555555555557,23.72222222222222,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.666666666666664,24.0,39.166666666666664,24.0,80.0,0.0,0,0.0,13.9,53.3,6.3,211.0,18.4,8.0,0.64,Partly cloudy throughout the day.,14,12,2011,17:45:50,06:15:28,27.5,30.055555555555557,23.5,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",34.0,23.88888888888889,39.333333333333336,23.88888888888889,80.5,0.0,0,0.0,16.1,55.6,6.6,196.6,17.0,7.0,0.68,Partly cloudy throughout the day.,15,12,2011,17:46:15,06:16:00,26.888888888888893,28.61111111111111,23.000000000000004,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.0,36.55555555555556,24.0,83.5,13.2842,100,12.5,11.4,42.9,6.9,244.9,21.2,9.0,0.71,Partly cloudy throughout the day with rain.,16,12,2011,17:46:42,06:16:31,26.611111111111114,28.61111111111111,23.444444444444443,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.0,21.999999999999996,36.111111111111114,21.999999999999996,74.4,0.0,0,0.0,13.9,64.4,7.5,241.0,21.0,9.0,0.75,Partly cloudy throughout the day.,17,12,2011,17:47:09,06:17:03,27.11111111111111,28.444444444444443,21.666666666666668,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.000000000000004,43.94444444444444,23.000000000000004,71.8,0.0,0,0.0,15.0,55.1,7.2,225.4,19.7,8.0,0.78,Partly cloudy throughout the day.,18,12,2011,17:47:37,06:17:34,26.999999999999996,28.333333333333332,20.888888888888886,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,23.000000000000004,33.0,23.000000000000004,78.8,6.095999999999999,100,4.17,13.9,83.4,7.2,205.2,17.6,8.0,0.82,Partly cloudy throughout the day with late afternoon rain.,19,12,2011,17:48:05,06:18:05,25.72222222222222,26.333333333333336,21.444444444444443,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.000000000000004,36.77777777777778,23.000000000000004,79.1,2.0065999999999997,100,4.17,13.9,74.5,6.9,189.1,16.3,7.0,0.86,Partly cloudy throughout the day with late afternoon rain.,20,12,2011,17:48:34,06:18:35,26.888888888888893,28.666666666666668,22.666666666666668,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.0,36.55555555555556,24.0,83.2,13.2842,100,12.5,17.2,76.3,5.6,162.2,14.0,7.0,0.89,Partly cloudy throughout the day with rain.,21,12,2011,17:49:04,06:19:06,26.611111111111114,27.944444444444443,23.388888888888886,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.055555555555557,24.0,35.22222222222222,24.0,84.9,35.20439999999999,100,8.33,16.1,89.4,6.3,181.4,15.7,7.0,0.93,Partly cloudy throughout the day with rain in the morning and afternoon.,22,12,2011,17:49:34,06:19:35,26.22222222222222,27.666666666666668,23.388888888888886,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,25.055555555555554,35.5,25.055555555555554,69.0,0.3048,100,4.17,16.1,44.7,7.1,242.7,21.1,8.0,0.96,Partly cloudy throughout the day with morning rain.,23,12,2011,17:50:04,06:20:05,28.000000000000004,29.61111111111111,21.611111111111114,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.0,34.27777777777778,24.0,73.0,0.0,0,0.0,18.3,54.3,6.9,262.5,22.8,9.0,0.0,Partly cloudy throughout the day.,24,12,2011,17:50:34,06:20:34,27.11111111111111,28.333333333333332,21.611111111111114,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.166666666666664,23.000000000000004,35.833333333333336,23.000000000000004,74.0,0.0,0,0.0,19.5,48.9,7.3,241.8,21.0,8.0,0.03,Partly cloudy throughout the day.,25,12,2011,17:51:06,06:21:03,27.11111111111111,28.388888888888886,21.722222222222218,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.833333333333336,22.88888888888889,35.22222222222222,22.88888888888889,70.4,0.3048,100,4.17,13.9,33.6,7.9,241.1,20.9,8.0,0.06,Partly cloudy throughout the day with morning rain.,26,12,2011,17:51:37,06:21:31,27.22222222222222,28.333333333333332,20.944444444444443,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",28.000000000000004,24.0,31.22222222222222,24.0,86.0,4.8768,100,8.33,8.1,87.5,6.7,230.8,19.8,8.0,0.09,Partly cloudy throughout the day with rain in the morning and afternoon.,27,12,2011,17:52:08,06:21:58,25.444444444444443,25.666666666666668,22.88888888888889,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.0,35.888888888888886,24.0,78.3,1.4986,100,8.33,15.0,60.9,7.2,209.3,18.0,8.0,0.13,Partly cloudy throughout the day with rain in the morning and afternoon.,28,12,2011,17:52:40,06:22:25,27.38888888888889,29.5,23.055555555555557,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,25.0,36.77777777777778,25.0,76.6,1.6001999999999998,100,12.5,19.5,71.8,6.8,222.6,19.2,8.0,0.16,Partly cloudy throughout the day with rain.,29,12,2011,17:53:12,06:22:52,27.666666666666668,29.333333333333332,22.944444444444443,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.166666666666668,24.0,34.666666666666664,24.0,81.0,6.5786,100,8.33,23.0,70.9,6.6,206.8,17.9,8.0,0.19,Partly cloudy throughout the day with rain.,30,12,2011,17:53:45,06:23:18,26.333333333333336,27.555555555555554,22.722222222222225,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,23.000000000000004,35.5,23.000000000000004,75.2,0.0,0,0.0,19.9,40.1,7.0,238.2,20.6,8.0,0.22,Partly cloudy throughout the day.,31,12,2011,17:54:17,06:23:43,26.944444444444443,28.388888888888886,21.999999999999996,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.111111111111114,23.000000000000004,35.77777777777778,23.000000000000004,71.3,0.508,100,4.17,17.2,27.1,7.1,229.1,19.8,8.0,0.25,Partly cloudy throughout the day with morning rain.,1,1,2012,17:54:50,06:24:07,27.77777777777778,29.444444444444443,21.833333333333332,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",33.05555555555556,24.0,37.166666666666664,24.0,74.7,0.0,0,0.0,17.2,41.8,6.8,232.4,20.1,8.0,0.29,Partly cloudy throughout the day.,2,1,2012,17:55:22,06:24:31,27.666666666666668,29.72222222222222,22.5,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.833333333333336,36.77777777777778,23.833333333333336,78.3,2.0065999999999997,100,4.17,16.1,54.0,6.8,236.0,20.4,8.0,0.32,Partly cloudy throughout the day with late afternoon rain.,3,1,2012,17:55:55,06:24:54,27.22222222222222,29.0,22.88888888888889,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.0,36.77777777777778,24.0,78.3,0.9905999999999999,100,4.17,17.2,58.1,6.5,226.5,19.7,7.0,0.35,Partly cloudy throughout the day with morning rain.,4,1,2012,17:56:28,06:25:17,27.11111111111111,28.72222222222222,22.77777777777778,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.000000000000004,35.77777777777778,23.000000000000004,78.3,0.508,100,4.17,18.3,49.0,6.7,239.6,20.8,9.0,0.38,Partly cloudy throughout the day with morning rain.,5,1,2012,17:57:01,06:25:38,26.666666666666668,28.111111111111107,22.333333333333332,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.111111111111114,23.000000000000004,36.77777777777778,23.000000000000004,77.3,0.0,0,0.0,15.0,32.0,6.9,229.4,19.8,9.0,0.41,Partly cloudy throughout the day.,6,1,2012,17:57:33,06:25:59,26.944444444444443,28.5,22.333333333333332,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.000000000000004,36.77777777777778,23.000000000000004,76.1,0.508,100,4.17,15.0,41.2,7.1,240.9,20.7,9.0,0.45,Partly cloudy throughout the day with afternoon rain.,7,1,2012,17:58:06,06:26:19,27.22222222222222,29.055555555555557,22.444444444444446,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,24.0,33.55555555555556,24.0,87.2,11.8872,100,8.33,15.0,74.6,5.1,201.5,17.2,7.0,0.48,Partly cloudy throughout the day with rain.,8,1,2012,17:58:38,06:26:38,25.500000000000004,26.11111111111111,23.111111111111107,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.0,35.5,24.0,84.4,6.985,100,12.5,16.1,80.5,6.0,202.5,17.4,8.0,0.5,Partly cloudy throughout the day with rain.,9,1,2012,17:59:11,06:26:56,25.888888888888886,26.77777777777778,23.000000000000004,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.11111111111111,23.88888888888889,35.666666666666664,23.88888888888889,76.8,0.0,0,0.0,15.0,73.0,7.1,197.0,17.0,7.0,0.55,Partly cloudy throughout the day.,10,1,2012,17:59:43,06:27:14,27.16666666666667,28.833333333333332,22.5,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.0,35.77777777777778,24.0,72.7,0.9905999999999999,100,4.17,17.2,58.8,7.1,237.7,20.5,8.0,0.58,Partly cloudy throughout the day with afternoon rain.,11,1,2012,18:00:15,06:27:30,27.055555555555557,28.388888888888886,21.555555555555557,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,21.77777777777778,34.166666666666664,21.77777777777778,70.3,0.0,0,0.0,12.8,65.9,7.4,255.4,22.2,9.0,0.62,Partly cloudy throughout the day.,12,1,2012,18:00:46,06:27:46,26.722222222222218,27.444444444444446,20.33333333333333,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.0,37.888888888888886,24.0,79.1,0.3048,100,4.17,18.3,59.7,6.9,239.2,20.7,8.0,0.66,Partly cloudy throughout the day with late afternoon rain.,13,1,2012,18:01:18,06:28:00,27.277777777777775,29.38888888888889,23.166666666666668,0,0,0,0,1,Dry
